latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
30.54672,-95.5369,332.09,1.24,1.11,2025-02-08,2044,Aqua,MODIS,85,6.1NRT,298.89,35.72,D
30.534,-95.56052,338.42,1.24,1.11,2025-02-08,2044,Aqua,MODIS,89,6.1NRT,299.99,48.65,D
30.5355,-95.5479,375.41,1.24,1.11,2025-02-08,2044,Aqua,MODIS,100,6.1NRT,304.25,178.47,D
27.56213,-98.29163,325.6,1,1,2025-02-08,2044,Aqua,MODIS,72,6.1NRT,307.39,12.03,D
31.4818,-96.00135,311.29,1.21,1.09,2025-02-08,2046,Aqua,MODIS,52,6.1NRT,300.66,5.55,D
32.40401,-92.37482,323.46,2.08,1.4,2025-02-08,2046,Aqua,MODIS,79,6.1NRT,294.81,50.8,D
32.08074,-97.39466,386.99,1.07,1.03,2025-02-08,2046,Aqua,MODIS,100,6.1NRT,305.53,195.36,D
32.07929,-97.40573,396.96,1.07,1.03,2025-02-08,2046,Aqua,MODIS,100,6.1NRT,310.45,252.33,D
32.08835,-97.40738,315.07,1.07,1.03,2025-02-08,2046,Aqua,MODIS,53,6.1NRT,302.12,6.22,D
31.64182,-101.65658,330.04,1.13,1.06,2025-02-08,2046,Aqua,MODIS,77,6.1NRT,309.67,20.56,D
32.96215,-91.58105,308.99,2.4,1.49,2025-02-08,2046,Aqua,MODIS,56,6.1NRT,293.82,20.02,D
33.27314,-92.88287,309.59,1.97,1.37,2025-02-08,2046,Aqua,MODIS,56,6.1NRT,297.98,12.95,D
33.55803,-90.84121,311.75,2.74,1.58,2025-02-08,2046,Aqua,MODIS,64,6.1NRT,294,32.02,D
33.56224,-90.84695,310.76,2.74,1.58,2025-02-08,2046,Aqua,MODIS,58,6.1NRT,294.02,30.59,D
33.41547,-92.91393,310.32,1.97,1.37,2025-02-08,2046,Aqua,MODIS,60,6.1NRT,296.61,14.45,D
32.23328,-102.27146,319.76,1.18,1.08,2025-02-08,2046,Aqua,MODIS,62,6.1NRT,308,7.91,D
33.32038,-98.71988,303.66,1.02,1.01,2025-02-08,2046,Aqua,MODIS,56,6.1NRT,291.14,4.4,D
34.39138,-95.4056,301.66,1.41,1.18,2025-02-08,2046,Aqua,MODIS,47,6.1NRT,289.88,5.92,D
33.7095,-105.37393,343.89,1.65,1.26,2025-02-08,2046,Aqua,MODIS,92,6.1NRT,303.82,90.31,D
33.7062,-105.39116,330.3,1.65,1.26,2025-02-08,2046,Aqua,MODIS,84,6.1NRT,303.73,48.31,D
33.72676,-105.34352,321.97,1.64,1.26,2025-02-08,2046,Aqua,MODIS,76,6.1NRT,299.46,29.06,D
33.72356,-105.36025,342.32,1.65,1.26,2025-02-08,2046,Aqua,MODIS,91,6.1NRT,302.28,86.72,D
33.72037,-105.37695,331.15,1.65,1.26,2025-02-08,2046,Aqua,MODIS,84,6.1NRT,301.15,48.13,D
33.71711,-105.39403,342.32,1.65,1.26,2025-02-08,2046,Aqua,MODIS,91,6.1NRT,303.85,87.31,D
33.7138,-105.41133,315.56,1.66,1.27,2025-02-08,2046,Aqua,MODIS,67,6.1NRT,302.22,17.85,D
33.71387,-105.36408,327.81,1.65,1.26,2025-02-08,2046,Aqua,MODIS,82,6.1NRT,301.46,41,D
33.71051,-105.381,341.38,1.65,1.26,2025-02-08,2046,Aqua,MODIS,91,6.1NRT,305.2,83.12,D
33.7071,-105.3982,318.86,1.65,1.26,2025-02-08,2046,Aqua,MODIS,72,6.1NRT,302.92,22.91,D
33.72799,-105.35056,333.47,1.64,1.26,2025-02-08,2046,Aqua,MODIS,86,6.1NRT,300.15,57.86,D
33.72471,-105.36716,334.57,1.65,1.26,2025-02-08,2046,Aqua,MODIS,87,6.1NRT,301.69,59.84,D
33.72139,-105.384,328.28,1.65,1.26,2025-02-08,2046,Aqua,MODIS,82,6.1NRT,301.02,42.34,D
33.71801,-105.40111,330.8,1.65,1.26,2025-02-08,2046,Aqua,MODIS,84,6.1NRT,303.25,49.93,D
36.03415,-102.06779,311.92,1.05,1.02,2025-02-08,2046,Aqua,MODIS,72,6.1NRT,291.54,11,D
36.03235,-102.07903,302.48,1.05,1.02,2025-02-08,2046,Aqua,MODIS,52,6.1NRT,289.31,4.47,D
36.63815,-101.22555,317.78,1.01,1,2025-02-08,2046,Aqua,MODIS,78,6.1NRT,287.15,15.35,D
36.63649,-101.23643,321.54,1.01,1,2025-02-08,2046,Aqua,MODIS,81,6.1NRT,288.09,19.9,D
36.63484,-101.24731,321.11,1.01,1,2025-02-08,2046,Aqua,MODIS,81,6.1NRT,288.35,18.77,D
32.4128,-92.36848,321.46,2.08,1.4,2025-02-08,2046,Aqua,MODIS,78,6.1NRT,294.59,44.9,D
31.3758,-96.50457,316.01,1.14,1.07,2025-02-08,2046,Aqua,MODIS,65,6.1NRT,301.18,10.22,D
32.41076,-92.39011,308.61,2.07,1.4,2025-02-08,2046,Aqua,MODIS,46,6.1NRT,294.2,13.46,D
19.41502,-155.27472,319.02,3.87,1.83,2025-02-09,0000,Aqua,MODIS,26,6.1NRT,299.45,90.22,D
19.40772,-155.30945,318.91,3.9,1.84,2025-02-09,0000,Aqua,MODIS,20,6.1NRT,296.95,83.55,D
30.88943,-83.64116,302.21,1.11,1.05,2025-02-09,0255,Terra,MODIS,48,6.1NRT,288.51,7.34,N
31.85759,-82.65378,302.6,1.26,1.12,2025-02-09,0257,Terra,MODIS,50,6.1NRT,289.1,8.32,N
31.05384,-89.57879,309.74,1.28,1.12,2025-02-09,0257,Terra,MODIS,78,6.1NRT,291.01,13.88,N
32.15858,-89.20263,302.94,1.18,1.08,2025-02-09,0257,Terra,MODIS,52,6.1NRT,290,7.29,N
32.90117,-85.90969,308.57,1.01,1,2025-02-09,0257,Terra,MODIS,75,6.1NRT,289.78,9.33,N
31.62979,-95.21841,302.03,2.87,1.62,2025-02-09,0257,Terra,MODIS,46,6.1NRT,291.33,22.08,N
30.96477,-89.97893,317.86,1.35,1.15,2025-02-09,0257,Terra,MODIS,96,6.1NRT,292.03,25.09,N
30.72393,-90.91895,302.4,1.55,1.23,2025-02-09,0257,Terra,MODIS,49,6.1NRT,290.77,10.01,N
30.96247,-89.99248,302.27,1.35,1.15,2025-02-09,0257,Terra,MODIS,48,6.1NRT,291.17,7.81,N
33.41838,-110.87089,307.69,1,1,2025-02-09,0436,Terra,MODIS,72,6.1NRT,278.52,11.75,N
33.41981,-110.8604,353.11,1,1,2025-02-09,0436,Terra,MODIS,100,6.1NRT,280.9,73.53,N
33.41765,-110.85813,344.1,1.15,1.07,2025-02-09,1028,Aqua,MODIS,100,6.1NRT,277.16,67.93,N
36.24609,-80.18613,300.43,1.4,1.17,2025-02-09,1456,Terra,MODIS,37,6.1NRT,288.24,6.35,D
26.54954,-80.64325,342.38,1.14,1.07,2025-02-09,1458,Terra,MODIS,92,6.1NRT,300.71,50.74,D
33.01092,-79.87988,304.22,1.23,1.1,2025-02-09,1458,Terra,MODIS,55,6.1NRT,289.99,6.28,D
30.58002,-83.51574,308.42,1.91,1.35,2025-02-09,1458,Terra,MODIS,66,6.1NRT,293.26,17.32,D
30.57483,-83.52338,306.85,1.91,1.35,2025-02-09,1458,Terra,MODIS,62,6.1NRT,292.62,13.72,D
26.61009,-80.54773,334.85,1.13,1.06,2025-02-09,1458,Terra,MODIS,87,6.1NRT,299.02,35.69,D
27.81686,-81.76334,320.47,1.35,1.15,2025-02-09,1458,Terra,MODIS,77,6.1NRT,297.05,22.81,D
27.81845,-81.7769,312.56,1.36,1.15,2025-02-09,1458,Terra,MODIS,67,6.1NRT,295.61,12.52,D
26.60868,-80.5366,314.16,1.13,1.06,2025-02-09,1458,Terra,MODIS,52,6.1NRT,300.07,7.99,D
26.56038,-80.65306,317.4,1.15,1.07,2025-02-09,1458,Terra,MODIS,71,6.1NRT,298.52,12.68,D
26.55096,-80.65448,376.46,1.15,1.07,2025-02-09,1458,Terra,MODIS,100,6.1NRT,303.09,163.22,D
28.37837,-98.95481,313.26,1.26,1.12,2025-02-09,1637,Terra,MODIS,44,6.1NRT,297.06,7.45,D
28.37565,-98.94886,323.76,1.26,1.12,2025-02-09,1637,Terra,MODIS,79,6.1NRT,297.6,21.55,D
33.76559,-99.85522,302.15,1.02,1.01,2025-02-09,1637,Terra,MODIS,51,6.1NRT,283.16,6.51,D
28.37623,-98.94234,313.86,1.26,1.12,2025-02-09,1637,Terra,MODIS,47,6.1NRT,297.25,8.22,D
26.98639,-97.85336,322.92,1.55,1.23,2025-02-09,1639,Terra,MODIS,77,6.1NRT,297.94,27.88,D
26.98913,-97.86842,315.33,1.55,1.23,2025-02-09,1639,Terra,MODIS,65,6.1NRT,296.47,14.18,D
26.98373,-97.85986,324.87,1.55,1.23,2025-02-09,1639,Terra,MODIS,79,6.1NRT,297.21,29.95,D
27.7902,-81.73423,320.04,1.06,1.03,2025-02-09,1944,Aqua,MODIS,45,6.1NRT,304.64,10.75,D
27.7916,-81.72375,366.19,1.06,1.03,2025-02-09,1944,Aqua,MODIS,87,6.1NRT,304.75,104.61,D
31.63391,-90.50975,307.85,1.81,1.32,2025-02-09,1946,Aqua,MODIS,57,6.1NRT,291.98,13.58,D
29.7999,-81.58996,328.23,1.11,1.05,2025-02-09,1946,Aqua,MODIS,78,6.1NRT,299.41,25.77,D
29.80548,-81.59657,308.55,1.11,1.05,2025-02-09,1946,Aqua,MODIS,0,6.1NRT,297.98,5.12,D
29.88632,-81.9784,328.95,1.08,1.04,2025-02-09,1946,Aqua,MODIS,73,6.1NRT,301.21,23.32,D
29.93127,-82.39767,309.17,1.05,1.02,2025-02-09,1946,Aqua,MODIS,45,6.1NRT,298.61,4.38,D
30.14691,-83.18474,312.78,1.01,1.01,2025-02-09,1946,Aqua,MODIS,52,6.1NRT,299.63,4.95,D
30.2242,-82.75502,326.69,1.03,1.02,2025-02-09,1946,Aqua,MODIS,82,6.1NRT,301.29,19.39,D
30.23309,-82.75665,315.32,1.03,1.02,2025-02-09,1946,Aqua,MODIS,69,6.1NRT,299.38,7.67,D
30.23193,-83.15876,328.5,1.01,1.01,2025-02-09,1946,Aqua,MODIS,83,6.1NRT,299.91,20.5,D
30.52707,-81.66,309.12,1.12,1.06,2025-02-09,1946,Aqua,MODIS,51,6.1NRT,298.82,5.77,D
30.15243,-85.21003,324.68,1.03,1.02,2025-02-09,1946,Aqua,MODIS,81,6.1NRT,295.87,18.7,D
30.40349,-83.97693,316.57,1,1,2025-02-09,1946,Aqua,MODIS,71,6.1NRT,299.92,10.64,D
30.40099,-84.3609,333.23,1,1,2025-02-09,1946,Aqua,MODIS,87,6.1NRT,299.55,27.64,D
30.39948,-84.37101,316.98,1,1,2025-02-09,1946,Aqua,MODIS,72,6.1NRT,297.46,9.56,D
30.72497,-83.20409,310.63,1.02,1.01,2025-02-09,1946,Aqua,MODIS,59,6.1NRT,299.98,4.8,D
30.57669,-85.09891,316.79,1.02,1.01,2025-02-09,1946,Aqua,MODIS,69,6.1NRT,299.86,9.23,D
30.70924,-84.59388,308.26,1,1,2025-02-09,1946,Aqua,MODIS,48,6.1NRT,296.81,3.82,D
30.90211,-83.38745,317.35,1.01,1.01,2025-02-09,1946,Aqua,MODIS,72,6.1NRT,297.29,11.46,D
30.60612,-86.20614,318.6,1.1,1.04,2025-02-09,1946,Aqua,MODIS,57,6.1NRT,295.64,14.25,D
30.60433,-86.21722,341.11,1.1,1.04,2025-02-09,1946,Aqua,MODIS,91,6.1NRT,298.65,47.11,D
30.61065,-86.22403,399.68,1.1,1.04,2025-02-09,1946,Aqua,MODIS,100,6.1NRT,309.71,279.36,D
30.60883,-86.23509,343.5,1.1,1.05,2025-02-09,1946,Aqua,MODIS,92,6.1NRT,299.77,50.17,D
30.61975,-86.22604,423.07,1.1,1.04,2025-02-09,1946,Aqua,MODIS,100,6.1NRT,308.92,474.52,D
30.61793,-86.23711,347.51,1.1,1.05,2025-02-09,1946,Aqua,MODIS,94,6.1NRT,297.65,58.95,D
30.63067,-86.21699,383.45,1.1,1.04,2025-02-09,1946,Aqua,MODIS,100,6.1NRT,303.2,186.01,D
30.62885,-86.22804,377.29,1.1,1.04,2025-02-09,1946,Aqua,MODIS,100,6.1NRT,304.09,153.28,D
30.62704,-86.23911,323.27,1.1,1.05,2025-02-09,1946,Aqua,MODIS,76,6.1NRT,298.41,17.43,D
30.91888,-84.429,313.1,1,1,2025-02-09,1946,Aqua,MODIS,55,6.1NRT,297.36,6.82,D
30.63977,-86.21899,381.93,1.1,1.04,2025-02-09,1946,Aqua,MODIS,100,6.1NRT,303.68,176.69,D
30.63796,-86.23005,371.39,1.1,1.04,2025-02-09,1946,Aqua,MODIS,100,6.1NRT,305.5,126.52,D
30.63614,-86.24111,342.58,1.1,1.05,2025-02-09,1946,Aqua,MODIS,92,6.1NRT,298.43,46.68,D
30.92762,-84.43077,318.1,1,1,2025-02-09,1946,Aqua,MODIS,73,6.1NRT,298.68,10.93,D
30.64886,-86.22102,390.64,1.1,1.04,2025-02-09,1946,Aqua,MODIS,94,6.1NRT,305.79,223.92,D
30.64706,-86.23206,406.71,1.1,1.04,2025-02-09,1946,Aqua,MODIS,87,6.1NRT,307.72,327.64,D
30.73475,-85.74587,313.5,1.06,1.03,2025-02-09,1946,Aqua,MODIS,64,6.1NRT,297.81,9.81,D
30.64486,-86.92422,309.45,1.17,1.08,2025-02-09,1946,Aqua,MODIS,47,6.1NRT,297.11,5.58,D
30.64287,-86.93604,321.5,1.17,1.08,2025-02-09,1946,Aqua,MODIS,78,6.1NRT,298.45,18.55,D
31.0099,-84.68478,317.91,1.01,1,2025-02-09,1946,Aqua,MODIS,68,6.1NRT,299.62,9.99,D
29.85818,-91.8087,332.33,2.45,1.51,2025-02-09,1946,Aqua,MODIS,52,6.1NRT,296.17,92.52,D
29.86002,-91.79089,320.67,2.44,1.51,2025-02-09,1946,Aqua,MODIS,72,6.1NRT,296.04,49.43,D
30.95031,-86.47425,340.54,1.11,1.05,2025-02-09,1946,Aqua,MODIS,91,6.1NRT,291.43,47.97,D
31.25557,-84.77428,319.79,1.01,1,2025-02-09,1946,Aqua,MODIS,76,6.1NRT,299.6,13.25,D
31.25404,-84.78451,318.82,1.01,1,2025-02-09,1946,Aqua,MODIS,75,6.1NRT,297.6,12.78,D
30.84115,-87.34971,320.79,1.22,1.1,2025-02-09,1946,Aqua,MODIS,77,6.1NRT,297.42,19.65,D
30.91932,-87.32386,320.12,1.21,1.09,2025-02-09,1946,Aqua,MODIS,72,6.1NRT,296.78,18.03,D
30.91509,-87.34834,392.01,1.22,1.1,2025-02-09,1946,Aqua,MODIS,94,6.1NRT,299.71,271.18,D
30.5115,-89.86398,333.65,1.74,1.29,2025-02-09,1946,Aqua,MODIS,87,6.1NRT,296.1,67.91,D
30.50818,-89.88136,316.1,1.75,1.3,2025-02-09,1946,Aqua,MODIS,73,6.1NRT,297.06,23.6,D
31.52773,-83.79498,311.45,1.01,1,2025-02-09,1946,Aqua,MODIS,61,6.1NRT,294.3,7.46,D
30.50947,-89.8683,329.68,1.74,1.29,2025-02-09,1946,Aqua,MODIS,85,6.1NRT,297.08,54.85,D
31.62062,-83.78703,311.17,1.01,1,2025-02-09,1946,Aqua,MODIS,64,6.1NRT,297.01,6.07,D
31.61916,-83.79732,310.51,1.01,1,2025-02-09,1946,Aqua,MODIS,63,6.1NRT,297.04,5.91,D
31.62972,-83.86951,311.38,1.01,1,2025-02-09,1946,Aqua,MODIS,65,6.1NRT,296.38,6.67,D
31.6531,-83.89525,314.59,1,1,2025-02-09,1946,Aqua,MODIS,64,6.1NRT,294.84,8.37,D
30.53308,-90.68124,309.14,1.97,1.37,2025-02-09,1946,Aqua,MODIS,59,6.1NRT,295.68,14.34,D
31.08679,-88.77351,315.81,1.45,1.19,2025-02-09,1946,Aqua,MODIS,68,6.1NRT,291.6,19.05,D
35.20334,-79.56282,309.81,1.68,1.27,2025-02-09,1946,Aqua,MODIS,65,6.1NRT,293.83,15.06,D
35.20512,-79.54478,304.6,1.68,1.27,2025-02-09,1946,Aqua,MODIS,51,6.1NRT,293.57,7.89,D
35.08924,-79.1012,304.83,1.79,1.31,2025-02-09,1946,Aqua,MODIS,56,6.1NRT,277.63,17.69,D
34.39245,-82.27979,308.54,1.16,1.07,2025-02-09,1946,Aqua,MODIS,45,6.1NRT,295.8,7.05,D
34.10231,-82.24707,309.7,1.16,1.07,2025-02-09,1946,Aqua,MODIS,56,6.1NRT,293.37,7.97,D
34.10382,-82.23483,315.18,1.16,1.07,2025-02-09,1946,Aqua,MODIS,72,6.1NRT,292,13.14,D
33.5341,-83.84229,306.67,1.02,1.01,2025-02-09,1946,Aqua,MODIS,58,6.1NRT,293.77,5.13,D
33.69589,-82.17392,311.61,1.15,1.07,2025-02-09,1946,Aqua,MODIS,63,6.1NRT,293.3,8.88,D
33.69737,-82.1618,309.23,1.16,1.07,2025-02-09,1946,Aqua,MODIS,61,6.1NRT,292.72,6.7,D
33.66486,-81.7449,323.43,1.21,1.09,2025-02-09,1946,Aqua,MODIS,69,6.1NRT,294.98,21.34,D
33.59072,-79.85478,306.33,1.53,1.22,2025-02-09,1946,Aqua,MODIS,48,6.1NRT,293.58,8.71,D
32.38342,-87.69411,302.29,1.2,1.09,2025-02-09,1946,Aqua,MODIS,16,6.1NRT,289.73,2.71,D
32.31315,-87.87126,302.68,1.23,1.1,2025-02-09,1946,Aqua,MODIS,29,6.1NRT,290.24,3.38,D
32.30101,-87.62897,302.95,1.2,1.09,2025-02-09,1946,Aqua,MODIS,14,6.1NRT,290.35,3.32,D
32.26667,-87.40118,303.69,1.17,1.08,2025-02-09,1946,Aqua,MODIS,17,6.1NRT,290.46,2.93,D
31.72924,-90.14445,309.98,1.71,1.28,2025-02-09,1946,Aqua,MODIS,47,6.1NRT,294.71,14.52,D
31.73256,-90.12731,332.66,1.7,1.28,2025-02-09,1946,Aqua,MODIS,66,6.1NRT,291.56,64.81,D
31.63027,-90.52806,306.89,1.82,1.32,2025-02-09,1946,Aqua,MODIS,54,6.1NRT,291.84,12.15,D
33.15444,-79.54293,311.23,1.58,1.24,2025-02-09,1946,Aqua,MODIS,42,6.1NRT,294.96,12.16,D
33.15611,-79.52641,307.58,1.58,1.24,2025-02-09,1946,Aqua,MODIS,15,6.1NRT,293.32,7.32,D
33.15303,-79.53707,313.13,1.58,1.24,2025-02-09,1946,Aqua,MODIS,68,6.1NRT,294.95,15.83,D
32.6902,-83.06397,312.43,1.05,1.02,2025-02-09,1946,Aqua,MODIS,60,6.1NRT,294.37,8.81,D
31.41025,-90.57223,326.11,1.85,1.33,2025-02-09,1946,Aqua,MODIS,83,6.1NRT,295.58,49.66,D
31.4142,-90.56638,311.75,1.85,1.33,2025-02-09,1946,Aqua,MODIS,39,6.1NRT,295.08,16.17,D
31.83545,-84.42427,311.95,1,1,2025-02-09,1946,Aqua,MODIS,66,6.1NRT,296.97,7.52,D
31.40271,-90.56329,312.28,1.85,1.33,2025-02-09,1946,Aqua,MODIS,44,6.1NRT,295.23,17.48,D
32.69094,-82.12157,310.17,1.13,1.06,2025-02-09,1946,Aqua,MODIS,46,6.1NRT,296.06,6.59,D
32.38097,-83.63256,311.47,1.02,1.01,2025-02-09,1946,Aqua,MODIS,66,6.1NRT,295.03,7.44,D
31.79072,-87.40681,308.57,1.19,1.08,2025-02-09,1946,Aqua,MODIS,58,6.1NRT,297.48,5.99,D
32.34871,-83.73386,317,1.01,1.01,2025-02-09,1946,Aqua,MODIS,74,6.1NRT,294.67,11.62,D
31.78286,-86.5554,312.02,1.1,1.04,2025-02-09,1946,Aqua,MODIS,61,6.1NRT,296.59,8.05,D
32.0017,-84.73481,321.84,1,1,2025-02-09,1946,Aqua,MODIS,79,6.1NRT,295.46,16.36,D
31.83395,-84.43451,310.94,1,1,2025-02-09,1946,Aqua,MODIS,58,6.1NRT,293.9,7.01,D
41.83561,-98.34332,304.15,3.02,1.65,2025-02-09,1949,Aqua,MODIS,58,6.1NRT,279.25,43.5,D
41.83421,-98.33856,306.84,3.02,1.65,2025-02-09,1949,Aqua,MODIS,64,6.1NRT,279.29,51.79,D
39.86084,-93.10037,310.32,1.68,1.28,2025-02-09,1949,Aqua,MODIS,70,6.1NRT,279.54,27.17,D
35.62048,-99.22287,302.26,3.64,1.79,2025-02-09,2127,Aqua,MODIS,21,6.1NRT,285.51,37.64,D
19.40427,-155.28093,351.35,1,1,2025-02-10,0039,Aqua,MODIS,96,6.1NRT,321.44,55.25,D
19.40292,-155.29015,349.21,1,1,2025-02-10,0039,Aqua,MODIS,76,6.1NRT,320.53,50.38,D
19.41142,-155.28146,324.09,1.36,1.15,2025-02-10,1248,Aqua,MODIS,100,6.1NRT,296.6,38.29,N
19.40979,-155.26897,301.14,1.35,1.15,2025-02-10,1248,Aqua,MODIS,7,6.1NRT,289.06,9.82,N
32.98009,-82.58579,306.58,1.31,1.14,2025-02-10,1537,Terra,MODIS,64,6.1NRT,290.05,9.64,D
32.98248,-82.5993,300.69,1.31,1.13,2025-02-10,1537,Terra,MODIS,40,6.1NRT,289.58,4.65,D
32.84981,-81.86333,312.16,1.45,1.19,2025-02-10,1537,Terra,MODIS,72,6.1NRT,290.7,17.16,D
32.84706,-81.84834,322.12,1.45,1.19,2025-02-10,1537,Terra,MODIS,81,6.1NRT,290.7,32.6,D
32.50568,-82.17937,328.55,1.41,1.17,2025-02-10,1537,Terra,MODIS,86,6.1NRT,292.75,41.89,D
32.49802,-82.19634,305.08,1.4,1.17,2025-02-10,1537,Terra,MODIS,61,6.1NRT,291.61,7.59,D
32.49546,-82.18194,329.91,1.41,1.17,2025-02-10,1537,Terra,MODIS,87,6.1NRT,292.12,44.81,D
33.03159,-82.23492,301.35,1.37,1.16,2025-02-10,1537,Terra,MODIS,46,6.1NRT,289.55,4.93,D
33.03411,-82.24907,303.08,1.36,1.16,2025-02-10,1537,Terra,MODIS,55,6.1NRT,289.98,6.4,D
32.1624,-82.69845,308.14,1.33,1.14,2025-02-10,1539,Terra,MODIS,66,6.1NRT,291.79,9.37,D
27.17106,-81.06274,309.8,2.15,1.42,2025-02-10,1539,Terra,MODIS,36,6.1NRT,297.02,12.49,D
27.18342,-81.05972,311.26,2.15,1.42,2025-02-10,1539,Terra,MODIS,59,6.1NRT,296.92,15.79,D
27.18737,-81.08046,310.05,2.14,1.42,2025-02-10,1539,Terra,MODIS,46,6.1NRT,296.98,13.27,D
27.17617,-81.07648,321.24,2.14,1.42,2025-02-10,1539,Terra,MODIS,77,6.1NRT,296.95,41.4,D
27.64021,-82.51839,310.54,1.66,1.27,2025-02-10,1539,Terra,MODIS,46,6.1NRT,297.23,10.61,D
28.5156,-82.22548,311.77,1.67,1.27,2025-02-10,1539,Terra,MODIS,66,6.1NRT,294.76,15.44,D
28.51499,-82.21902,308.22,1.67,1.27,2025-02-10,1539,Terra,MODIS,28,6.1NRT,294.39,9.24,D
30.81244,-83.91087,354.37,1.21,1.09,2025-02-10,1539,Terra,MODIS,97,6.1NRT,292.54,92.23,D
30.99103,-84.18976,307.79,1.17,1.08,2025-02-10,1539,Terra,MODIS,60,6.1NRT,290.31,7.79,D
31.50012,-84.13744,308.07,1.16,1.07,2025-02-10,1539,Terra,MODIS,54,6.1NRT,292.82,6.76,D
31.50949,-84.13535,313.73,1.16,1.07,2025-02-10,1539,Terra,MODIS,73,6.1NRT,293.7,12.19,D
31.63636,-84.28347,309.98,1.14,1.06,2025-02-10,1539,Terra,MODIS,68,6.1NRT,291.23,7.49,D
31.88624,-81.57249,306.57,1.57,1.24,2025-02-10,1539,Terra,MODIS,28,6.1NRT,292.81,9.4,D
31.88922,-81.58853,308.2,1.57,1.23,2025-02-10,1539,Terra,MODIS,42,6.1NRT,293.05,11.04,D
32.15997,-82.68478,308.9,1.34,1.15,2025-02-10,1539,Terra,MODIS,67,6.1NRT,292.33,10.26,D
32.49812,-83.8811,300.3,1.15,1.07,2025-02-10,1539,Terra,MODIS,34,6.1NRT,289.05,3.47,D
32.52567,-83.78154,315.89,1.16,1.07,2025-02-10,1539,Terra,MODIS,76,6.1NRT,290.91,15.61,D
32.52769,-83.79353,317.01,1.16,1.07,2025-02-10,1539,Terra,MODIS,77,6.1NRT,290.18,16.72,D
32.5993,-83.81438,307.21,1.16,1.07,2025-02-10,1539,Terra,MODIS,65,6.1NRT,289.83,8.67,D
32.60127,-83.82634,301.26,1.16,1.07,2025-02-10,1539,Terra,MODIS,44,6.1NRT,290.15,4.16,D
32.42274,-82.70808,302.35,1.32,1.14,2025-02-10,1539,Terra,MODIS,24,6.1NRT,289.87,4.67,D
32.42403,-82.71603,303.76,1.32,1.14,2025-02-10,1539,Terra,MODIS,45,6.1NRT,289.26,5.66,D
32.62082,-83.38509,301.71,1.21,1.09,2025-02-10,1539,Terra,MODIS,49,6.1NRT,290.23,5.13,D
26.54892,-80.53235,316.41,2.42,1.5,2025-02-10,1539,Terra,MODIS,70,6.1NRT,295.39,28.66,D
26.56273,-80.60152,313.97,2.39,1.49,2025-02-10,1539,Terra,MODIS,55,6.1NRT,297.5,21.91,D
26.81576,-80.5985,321.94,2.36,1.48,2025-02-10,1539,Terra,MODIS,77,6.1NRT,295.75,49.29,D
26.81352,-80.59385,318.54,2.36,1.48,2025-02-10,1539,Terra,MODIS,73,6.1NRT,295.73,37.13,D
26.81808,-80.6165,311.28,2.35,1.48,2025-02-10,1539,Terra,MODIS,53,6.1NRT,296.31,16.29,D
26.96923,-80.50067,349.22,2.38,1.49,2025-02-10,1539,Terra,MODIS,95,6.1NRT,296.23,199.21,D
26.97371,-80.52356,324.66,2.37,1.49,2025-02-10,1539,Terra,MODIS,80,6.1NRT,297.45,64.67,D
26.9665,-80.49586,340.12,2.38,1.49,2025-02-10,1539,Terra,MODIS,91,6.1NRT,295.58,133.58,D
26.97114,-80.51871,342.68,2.37,1.49,2025-02-10,1539,Terra,MODIS,92,6.1NRT,298.15,149.78,D
38.95829,-112.35671,309.66,1.15,1.07,2025-02-10,1715,Terra,MODIS,65,6.1NRT,274.02,17.12,D
33.42035,-110.86195,326.39,1,1,2025-02-10,1717,Terra,MODIS,84,6.1NRT,293.92,22.68,D
32.88877,-113.46939,318.74,1.11,1.05,2025-02-10,1717,Terra,MODIS,76,6.1NRT,293.69,14.62,D
33.05344,-113.39284,330.51,1.1,1.05,2025-02-10,1717,Terra,MODIS,86,6.1NRT,293.58,29.72,D
33.41882,-110.85149,312.02,1,1,2025-02-10,1717,Terra,MODIS,72,6.1NRT,292.36,9.15,D
32.88732,-113.45783,318.19,1.1,1.05,2025-02-10,1717,Terra,MODIS,76,6.1NRT,293.69,14.01,D
39.45634,-75.07396,312.42,1.18,1.08,2025-02-10,1849,Aqua,MODIS,72,6.1NRT,281.43,18.09,D
39.53046,-75.18604,304,1.19,1.08,2025-02-10,1849,Aqua,MODIS,54,6.1NRT,280.11,10.8,D
39.37131,-75.19628,303.68,1.2,1.09,2025-02-10,1849,Aqua,MODIS,54,6.1NRT,279.86,11.11,D
39.77551,-75.02266,301.44,1.16,1.07,2025-02-10,1849,Aqua,MODIS,47,6.1NRT,279.97,8.48,D
40.85646,-75.83754,301.38,1.21,1.09,2025-02-10,1849,Aqua,MODIS,44,6.1NRT,273.16,11.68,D
40.85402,-75.85123,321.46,1.21,1.09,2025-02-10,1849,Aqua,MODIS,76,6.1NRT,274.16,31.85,D
39.37366,-75.18295,301.7,1.19,1.09,2025-02-10,1849,Aqua,MODIS,46,6.1NRT,279.39,9.91,D
30.05094,-91.05627,315.82,1.16,1.07,2025-02-10,2025,Aqua,MODIS,72,6.1NRT,298.91,8.65,D
