system:index,burn,count,date,.geo
2019_12_30_+33708+13908,1,6,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.4752256003464,-35.07600911191873]}"
2019_12_30_+33715+13884,1,6,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.14505648662762,-34.8631699050839]}"
2019_12_30_+33719+13899,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.4580415936724,-35.001065729230405]}"
2019_12_30_+33723+13897,1,21,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.47156309663583,-34.950960724804496]}"
2019_12_30_+33726+13889,1,32,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.27434790834334,-34.8726315071483]}"
2019_12_30_+33738+13889,1,3,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.49407509277947,-34.90513819938936]}"
2019_12_30_+33794+13820,1,34,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.01173585134669,-34.246429949901824]}"
2019_12_30_+33802+13812,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.93603109174563,-34.2141602110031]}"
2019_12_30_+33804+13810,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.93921947875188,-34.2006704021192]}"
2019_12_30_+33817+13817,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.1928168278596,-34.26362284357738]}"
2019_12_30_+33817+13820,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.23843005817093,-34.28610585838388]}"
2019_12_30_+33818+13827,1,10,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.37166252329249,-34.333769849773645]}"
2019_12_30_+33820+13821,1,14,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.2825148201186,-34.280324511719364]}"
2019_12_30_+33824+13814,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.22081769416326,-34.23664322580959]}"
2019_12_30_+33827+13815,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.26950544019687,-34.245636431732194]}"
2019_12_30_+33828+13812,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.23224290878915,-34.218656813964394]}"
2019_12_30_+33828+13821,1,3,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.37701441452566,-34.29360019665272]}"
2019_12_30_+33829+13814,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.27520851470888,-34.23664322580959]}"
2019_12_30_+33830+13810,1,3,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.2129654681518,-34.19767266681166]}"
2019_12_30_+33832+13820,1,26,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.3631271660589,-34.25705088540317]}"
2019_12_30_+33833+13812,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.28662211472016,-34.218656813964394]}"
2019_12_30_+33836+13811,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.29776998051167,-34.209663608041794]}"
2019_12_30_+33839+13817,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.43221317990896,-34.26362284357738]}"
2019_12_30_+33841+13815,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.42181600902458,-34.245636431732194]}"
2019_12_30_+33843+13812,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.389942605989,-34.218656813964394]}"
2019_12_30_+33848+13839,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.88598560520003,-34.46147337387454]}"
2019_12_30_+33874+13772,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.09461795636588,-33.85892857706048]}"
2019_12_30_+33875+13770,1,72,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.08064755876612,-33.7987240596342]}"
2019_12_30_+33890+13766,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.17307303830225,-33.804969341524895]}"
2019_12_30_+33897+13763,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.20149383030406,-33.7779897237571]}"
2019_12_30_+33902+13777,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.47713296302916,-33.90389460667347]}"
2019_12_30_+33910+13776,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.54252066512925,-33.894901400750875]}"
2019_12_30_+33962+13730,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.38575367273967,-33.48121392831138]}"
2019_12_30_+33964+13739,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.54273642823486,-33.562152781614756]}"
2019_12_30_+33968+13725,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.37243861348924,-33.43624789869838]}"
2019_12_30_+33976+13702,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.10183339668964,-33.22940416247864]}"
2019_12_30_+33977+13722,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.42267710036268,-33.40926828093059]}"
2019_12_30_+33983+13696,1,6,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.0577000301997,-33.17544492694305]}"
2019_12_30_+33985+13700,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.16771893219075,-33.211417750633444]}"
2019_12_30_+33987+13698,1,8,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.13471291708123,-33.18668643434629]}"
2019_12_30_+33992+13696,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.1758904658956,-33.17544492694305]}"
2019_12_30_+33994+13695,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.18734209600612,-33.16645172102045]}"
2019_12_30_+33997+13682,1,8,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.0041294488416,-33.037174385883105]}"
2019_12_30_+33999+13693,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.21024940868247,-33.14846530917526]}"
2019_12_30_+34001+13680,1,6,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.02165875435145,-33.01806382329759]}"
2019_12_30_+34002+13675,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.96099398165325,-32.98658760256849]}"
2019_12_30_+34005+13693,1,6,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.26108574812773,-33.13947210325266]}"
2019_12_30_+34020+13679,1,13,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.19937633260054,-33.01010829498146]}"
2019_12_30_+34021+13673,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.13947913026485,-32.968601190723305]}"
2019_12_30_+34027+13676,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.2420469796209,-32.9910842055298]}"
2019_12_30_+34029+13674,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.24053173015216,-32.9775943966459]}"
2019_12_30_+34045+13655,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.12223366695417,-32.806723484116546]}"
2019_12_30_+34048+13650,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.07845414740848,-32.76175745450355]}"
2019_12_30_+34050+13649,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.08468526592745,-32.75276424858095]}"
2019_12_30_+34053+13704,1,8,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.96162870607768,-33.233900765439934]}"
2019_12_30_+34058+13646,1,31,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.1491916011121,-32.69358315154193]}"
2019_12_30_+34074+13641,1,5,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.210499703486,-32.67002675409306]}"
2019_12_30_+34075+13664,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.58049995259313,-32.88766233741992]}"
2019_12_30_+34075+13679,1,5,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.80007090881566,-33.01896314388985]}"
2019_12_30_+34077+13663,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.58663716494465,-32.878669131497325]}"
2019_12_30_+34078+13676,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.79655664817966,-32.9955808084911]}"
2019_12_30_+34079+13637,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.21305086472483,-32.64484577750978]}"
2019_12_30_+34079+13662,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.59277684165428,-32.869675925574725]}"
2019_12_30_+34080+13675,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.7895933085724,-32.982090999607195]}"
2019_12_30_+34081+13661,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.5989189828023,-32.860682719652125]}"
2019_12_30_+34082+13672,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.7780110401951,-32.959607984800705]}"
2019_12_30_+34087+13634,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.24784632922433,-32.617866159741986]}"
2019_12_30_+34087+13658,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.6173601936824,-32.83370310188433]}"
2019_12_30_+34088+13671,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.82161356463652,-32.950614778878105]}"
2019_12_30_+34090+13632,1,17,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.2490366365356,-32.56708099688496]}"
2019_12_30_+34098+13635,1,6,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.37953131868386,-32.617866159741986]}"
2019_12_30_+34106+13632,1,9,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.4212117859414,-32.59288503217922]}"
2019_12_30_+34112+13630,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.45968904423304,-32.58189333605159]}"
2019_12_30_+34115+13630,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.48637123188436,-32.58189333605159]}"
2019_12_30_+34122+13628,1,6,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.49949081788404,-32.55791145359134]}"
2019_12_30_+34125+13636,1,16,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.64912361883526,-32.60212804937744]}"
2019_12_30_+34131+13634,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.71541080833603,-32.61336955678069]}"
2019_12_30_+34132+13646,1,40,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.83398841750457,-32.674523357054355]}"
2019_12_30_+34134+13653,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.04395699435375,-32.788737072271346]}"
2019_12_30_+34137+13646,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.96928860501214,-32.72578463081316]}"
2019_12_30_+34141+13650,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.0730317650199,-32.76175745450355]}"
2019_12_30_+34145+13652,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.14635020626466,-32.77974386634875]}"
2019_12_30_+34182+11640,1,8,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.70295531331016,-14.676420344159373]}"
2019_12_30_+34251+12043,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[134.85834141782524,-18.309675536888886]}"
2019_12_30_+34258+13585,1,11,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.34212838919493,-32.162482914388626]}"
2019_12_30_+34264+13581,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.3425653618961,-32.14122624584431]}"
2019_12_30_+34267+13579,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.34458489131686,-32.12323983399911]}"
2019_12_30_+34267+13583,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.40429843820132,-32.159212657689494]}"
2019_12_30_+34269+13578,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.35090887215472,-32.11424662807651]}"
2019_12_30_+34281+13572,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.38890489383166,-32.06028739254092]}"
2019_12_30_+34320+13527,1,13,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.11791637178715,-31.638298499249803]}"
2019_12_30_+34326+13523,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.14282000082423,-31.619620302333633]}"
2019_12_30_+34333+13521,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.1875338824535,-31.601633890488436]}"
2019_12_30_+34335+13520,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.19405299866895,-31.592640684565836]}"
2019_12_30_+34340+13519,1,4,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.21640998630886,-31.58364747864324]}"
2019_12_30_+34350+13469,1,3,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.60522297885942,-31.13398718251335]}"
2019_12_30_+34360+13511,1,18,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.29611212142413,-31.4957139096223]}"
2019_12_30_+34362+13543,1,8,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.80219876367974,-31.78149800894039]}"
2019_12_30_+34365+13543,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.84893243102863,-31.799484420785586]}"
2019_12_30_+34368+13543,1,3,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.87222338836796,-31.796486685478047]}"
2019_12_30_+34381+13493,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.28675690097486,-31.349824124655697]}"
2019_12_30_+34416+11648,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[133.92802820552072,-14.757359197462753]}"
2019_12_30_+34418+13502,1,25,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.7350942698552,-31.3872358612937]}"
2019_12_30_+34419+13524,1,14,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.10665704466587,-31.612554211965886]}"
2019_12_30_+34424+13500,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.84129883783348,-31.412776566113884]}"
2019_12_30_+34425+13519,1,3,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.11902809289433,-31.58364747864324]}"
2019_12_30_+34427+13537,1,4,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.40442571761005,-31.743276883769347]}"
2019_12_30_+34433+13499,1,6,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.9030932006873,-31.397787889576225]}"
2019_12_30_+34436+13365,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.05969703469452,-30.198693766563174]}"
2019_12_30_+34436+13496,1,4,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.9144293711825,-31.37005883798154]}"
2019_12_30_+34437+13543,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.61080180481338,-31.799484420785586]}"
2019_12_30_+34440+13508,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.12668119287832,-31.484722213494663]}"
2019_12_30_+34444+11662,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[134.27112377367362,-14.883264080379123]}"
2019_12_30_+34444+13505,1,7,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.09268090880641,-31.44617990239783]}"
2019_12_30_+34445+11660,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[134.26923369412583,-14.865277668533926]}"
2019_12_30_+34446+13502,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.1022951991816,-31.43076297795908]}"
2019_12_30_+34450+13495,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.04245286341035,-31.367810536500894]}"
2019_12_30_+34455+13494,1,3,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.07003386385918,-31.35881733057829]}"
2019_12_30_+34468+13402,1,8,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.8782390330453,-30.5224491797767]}"
2019_12_30_+34469+13405,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.9576369227359,-30.558422003467093]}"
2019_12_30_+34470+13401,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.91216855870303,-30.5224491797767]}"
2019_12_30_+34473+13403,1,3,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.96677739145704,-30.53743785631436]}"
2019_12_30_+34483+11865,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[135.85002173418462,-16.704388279705178]}"
2019_12_30_+34484+11862,1,3,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[135.83603661157238,-16.675909794283623]}"
2019_12_30_+34545+13427,1,5,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.04823810090528,-30.752675251395203]}"
2019_12_30_+34546+13424,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.02831050083736,-30.724796313035153]}"
2019_12_30_+34550+13422,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.0436547731909,-30.711306504151253]}"
2019_12_30_+34555+13413,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.96858366465662,-30.630367650847877]}"
2019_12_30_+34557+13412,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.97536408146877,-30.621374444925273]}"
2019_12_30_+34568+13416,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.14689081742412,-30.657347268615666]}"
2019_12_30_+34574+12399,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[140.73915431133315,-21.5067602423724]}"
2019_12_30_+34579+12396,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[140.7517183297549,-21.47978062460461]}"
2019_12_30_+34582+12392,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[140.7503059985696,-21.448304403875518]}"
2019_12_30_+34586+12394,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[140.81164635992022,-21.46179421275941]}"
2019_12_30_+34587+12384,1,2,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[140.72930402740116,-21.376358756494735]}"
2019_12_30_+34592+12388,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[140.81705439265482,-21.412331580185125]}"
2019_12_30_+34606+13408,1,1,2019-12-30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.43082231721937,-30.585401621234887]}"
